Exchange,Symbol,Name,InstrumentType,FirstIpoDate,Source
NASDAQ,POM,POMDOCTOR LIMITED - American Depositary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PONO,"Pono Capital Four, Inc. - Class A Ordinary Shares",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PONOR,"Pono Capital Four, Inc. - Rights",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PONOU,"Pono Capital Four, Inc. - Units",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PONY,Pony AI Inc. - American Depositary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,POOL,Pool Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,POWI,"Power Integrations, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,POWL,"Powell Industries, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,POWW,Outdoor Holding Company - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,POWWP,Outdoor Holding Company - 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PPBT,Purple Biotech Ltd. - American Depositary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PPC,Pilgrim's Pride Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PPCB,"Propanc Biopharma, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PPH,VanEck Pharmaceutical ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PPHC,"Public Policy Holding Company, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PPI,Astoria Real Assets ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PPIH,"Perma-Pipe International Holdings, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PPLI,People Incorporated - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PPSI,"Pioneer Power Solutions, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PPTA,Perpetua Resources Corp. - Common Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PQAP,PGIM Nasdaq-100 Buffer 12 ETF - April,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PQJA,PGIM Nasdaq-100 Buffer 12 ETF - January,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PQJL,PGIM Nasdaq-100 Buffer 12 ETF - July,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PQOC,PGIM Nasdaq-100 Buffer 12 ETF - October,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PRAA,"PRA Group, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRAX,"Praxis Precision Medicines, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRCH,"Porch Group, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRCT,PROCEPT BioRobotics Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRDO,Perdoceo Education Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRE,Prenetics Global Limited - Class A Ordinary Share,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRENW,Prenetics Global Limited - Warrant,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRFX,PRF Technologies Ltd. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRFZ,Invesco RAFI US 1500 Small-Mid ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PRGS,Progress Software Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRHI,"Presurance Holdings, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRHIZ,"Presurance Holdings, Inc. - 9.75% Senior Unsecured Notes due 2028",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRLD,Prelude Therapeutics Incorporated - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRME,"Prime Medicine, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRMR,PeakShares RMR Prime Equity ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PRN,Invesco Dorsey Wright Industrials Momentum ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PROF,Profound Medical Corp. - common stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PROK,ProKidney Corp. - Class A Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PROP,Prairie Operating Co. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PROV,"Provident Financial Holdings, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRPL,"Purple Innovation, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRPO,"Precipio, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRQR,ProQR Therapeutics N.V. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRSO,Peraso Inc. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRTA,Prothena Corporation plc - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRTH,"Priority Technology Holdings, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRTS,"CarParts.com, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRVA,"Privia Health Group, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PRZO,ParaZero Technologies Ltd. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PSC,Principal U.S. Small-Cap ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSCC,Invesco S&P SmallCap Consumer Staples ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSCD,Invesco S&P SmallCap Consumer Discretionary ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSCE,Invesco S&P SmallCap Energy ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSCF,Invesco S&P SmallCap Financials ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSCH,Invesco S&P SmallCap Health Care ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSCI,Invesco S&P SmallCap Industrials ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSCM,Invesco S&P SmallCap Materials ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSCT,Invesco S&P SmallCap Information Technology ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSCU,Invesco S&P SmallCap Utilities & Communication Services ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSEC,Prospect Capital Corporation - Closed End Fund,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PSET,Principal Quality ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSHG,Performance Shipping Inc. - Common Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PSIG,PS International Group Ltd. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PSIX,"Power Solutions International, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PSKY,Paramount Skydance Corporation - Class B Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PSL,Invesco Dorsey Wright Consumer Staples Momentum ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSMT,"PriceSmart, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PSNL,"Personalis, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PSNY,Polestar Automotive Holding UK Limited - Class A ADS,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PSNYW,Polestar Automotive Holding UK Limited - Class C-1 ADS (ADW),Stock,,nasdaq_trader_symbol_directory
NASDAQ,PSTR,PeakShares Sector Rotation ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PSTV,"PLUS THERAPEUTICS, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PSWD,Xtrackers Cybersecurity Select Equity ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PTACU,Patriot Acquisition Corp. - Units,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTC,PTC Inc. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTCT,"PTC Therapeutics, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTEN,"Patterson-UTI Energy, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTF,Invesco Dorsey Wright Technology Momentum ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PTGX,"Protagonist Therapeutics, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTH,Invesco Dorsey Wright Healthcare Momentum ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PTIR,GraniteShares 2x Long PLTR Daily ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PTLE,PTL LTD - Class A Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTLO,Portillo's Inc. - Class A Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTN,"Palatin Technologies, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTNM,Pitanium Limited - Class A Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTNQ,Pacer Trendpilot 100 ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PTON,"Peloton Interactive, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTOR,Praetorian Acquisition Corp. - Class A Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTORU,Praetorian Acquisition Corp. - Units,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTORW,Praetorian Acquisition Corp. - Warrant,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PTRN,Pattern Group Inc. - Series A Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PUBM,"PubMatic, Inc. - Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PUI,Invesco Dorsey Wright Utilities Momentum ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PULM,"Pulmatrix, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PURR,Hyperliquid Strategies Inc - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PUSA,Aureus Greenway Holdings Inc. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PVLA,"Palvella Therapeutics, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PWP,Perella Weinberg Partners - Class A Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PWRD,TCW Transform Systems ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PWRL,Powerlaw Corp. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PXI,Invesco Dorsey Wright Energy Momentum ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PXLW,"Pixelworks, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PXS,Pyxis Tankers Inc. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PY,Principal Value ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PYPD,PolyPid Ltd. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,PYPG,Leverage Shares 2X Long PYPL Daily ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PYXS,"Pyxis Oncology, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,PYZ,Invesco Dorsey Wright Basic Materials Momentum ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,PZZA,"Papa John's International, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,QABA,First Trust NASDAQ ABA Community Bank Index Fund,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QADR,QDRO Acquisition Corp. - Class A Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QADRU,QDRO Acquisition Corp. - Units,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QADRW,QDRO Acquisition Corp. - Warrant,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QALT,SEI DBi Multi-Strategy Alternative ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QAT,iShares MSCI Qatar ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QB,ProShares Nasdaq-100 Dynamic Buffer ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QBIG,Invesco Top QQQ ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QBTZ,Defiance Daily Target 2x Short QBTS ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QBUF,Innovator Nasdaq-100 10 Buffer ETF Quarterly,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QBY,GraniteShares YieldBoost QBTS ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QCLR,Global X NASDAQ 100 Collar 95-110 ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QCLS,"Q/C Technologies, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,QCMD,Direxion Daily QCOM Bear 1X ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QCML,GraniteShares 2x Long QCOM Daily ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QCMU,Direxion Daily QCOM Bull 2X ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QCOM,QUALCOMM Incorporated - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QCRH,"QCR Holdings, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,QDEL,QuidelOrtho Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QDTY,YieldMax Nasdaq 100 0DTE Covered Call Strategy ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QETA,Quetta Acquisition Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QETAR,Quetta Acquisition Corporation - Right,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QETAU,Quetta Acquisition Corporation - Unit,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QEW,Invesco QQQ Equal Weight ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QFIN,"Qfin Holdings, Inc. - American Depositary Shares",Stock,,nasdaq_trader_symbol_directory
NASDAQ,QGRD,Horizon Nasdaq-100 Defined Risk ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QH,Quhuo Limited - American Depository Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QHDG,Innovator Hedged Nasdaq-100 ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QLDY,Defiance Nasdaq 100 LightningSpread Income ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QLYS,"Qualys, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,QMCO,Quantum Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QMID,WisdomTree U.S. MidCap Quality Growth Fund,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QMMM,QMMM Holdings Limited - Class A Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QMOM,Alpha Architect U.S. Quantitative Momentum ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QNCX,"Quince Therapeutics, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,QNDX,State Street SPDR Portfolio Nasdaq 100 ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QNRX,"Quoin Pharmaceuticals, Ltd. - American Depositary Shares",Stock,,nasdaq_trader_symbol_directory
NASDAQ,QNST,"QuinStreet, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,QNT,Quantinuum Inc. - Class A Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QNTM,Quantum Biopharma Ltd. - Class B Subordinate Voting Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QNXT,iShares Nasdaq-100 ex Top 30 ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QOWZ,Invesco Nasdaq Free Cash Flow Achievers ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QPUX,Defiance 2X Daily Long Pure Quantum ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQA,Invesco QQQ Income Advantage ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQDN,ProShares UltraShort QQQ Mega,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQEW,First Trust Nasdaq-100 Select Equal Weight ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQHG,Invesco QQQ Hedged Advantage ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQLV,Invesco QQQ Low Volatility ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQMG,Invesco ESG NASDAQ 100 ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQ,"Invesco QQQ Trust, Series 1",ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQA,ProShares Nasdaq-100 Dorsey Wright Momentum ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQE,Direxion NASDAQ-100 Equal Weighted Index ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQG,Pacer Nasdaq 100 Top 50 Cash Cows Growth Leaders ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQH,NEOS Nasdaq-100 Hedged Equity Income ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQI,NEOS Nasdaq 100 High Income ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQJ,Invesco NASDAQ Next Gen 100 ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQM,Invesco NASDAQ 100 ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQP,Tradr 2X Long Innovation 100 Quarterly ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQS,Invesco NASDAQ Future Gen 200 ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQT,Defiance Nasdaq 100 Income Target ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund - Closed End Fund,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QQQY,Defiance Nasdaq 100 Weekly Distribution ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQUP,ProShares Ultra QQQ Mega,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQWZ,Pacer Cash COWZ 100-Nasdaq 100 Rotator ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQXL,ProShares Ultra QQQ Top 30,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QRHC,Quest Resource Holding Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QRMI,Global X NASDAQ 100 Risk Managed Income ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QRVO,"Qorvo, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,QS,QuantumScape Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QSEA,Quartzsea Acquisition Corporation - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QSEAR,Quartzsea Acquisition Corporation - Rights,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QSEAU,Quartzsea Acquisition Corporation - Units,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QSI,Quantum-Si Incorporated - Class A Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QSIX,Pacer Metaurus Nasdaq 100 Dividend Multiplier 600 ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QSML,WisdomTree U.S. SmallCap Quality Growth Fund,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QTEX,QTREX Quantum Ltd. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QTEXW,QTREX Quantum Ltd. - Warrant,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QTI,"QT Imaging Holdings, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,QTOP,iShares Nasdaq Top 30 Stocks ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QTR,Global X NASDAQ 100 Tail Risk ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QTRX,Quanterix Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QTTB,Q32 Bio Inc. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QTUM,Defiance Quantum ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QUBT,Quantum Computing Inc. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QUCY,Quantum Cyber N.V. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QUIK,QuickLogic Corporation - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QUMS,Quantumsphere Acquisition Corp. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QUMSR,Quantumsphere Acquisition Corp. - Rights,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QUMSU,Quantumsphere Acquisition Corp. - Units,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QURE,uniQure N.V. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QVAL,Alpha Architect U.S. Quantitative Value ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QVOL,Infrastructure Capital Nasdaq Option Income ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QXL,Quantum X Labs Inc. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,QXQ,SGI Enhanced Nasdaq-100 ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QYLD,Global X NASDAQ 100 Covered Call ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,QYLG,Global X Nasdaq 100 Covered Call & Growth ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,RAA,SMI 3Fourteen REAL Asset Allocation ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,RACC,Research Alliance Corporation III - Class A Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RADX,Radiopharm Theranostics Limited - American Depositary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RAIL,"Freightcar America, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RAIN,"Rain Enhancement Technologies Holdco, Inc. - Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RAINW,"Rain Enhancement Technologies Holdco, Inc. - Warrants",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RAND,Rand Capital Corporation - Closed End Fund,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RANG,Range Capital Acquisition Corp. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RANGR,Range Capital Acquisition Corp. - Rights,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RANGU,Range Capital Acquisition Corp. - Units,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RANI,"Rani Therapeutics Holdings, Inc. - Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RAPP,"Rapport Therapeutics, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RARE,Ultragenyx Pharmaceutical Inc. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RAUS,RACWI US ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,RAVE,"Rave Restaurant Group, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RAY,Raytech Holding Limited - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RAYA,Erayak Power Solution Group Inc. - Class A Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RBB,RBB Bancorp - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RBBN,Ribbon Communications Inc. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RBCAA,"Republic Bancorp, Inc. - Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RBIL,F/m Ultrashort Treasury Inflation-Protected Security (TIPS) ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,RBKB,"Rhinebeck Bancorp, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RBNE,Robin Energy Ltd. - Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RCAT,"Red Cat Holdings, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RCAX,Defiance Daily Target 2x Long RCAT ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,RCEL,"Avita Medical, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RCGE,RockCreek Global Equality ETF,ETF,,nasdaq_trader_symbol_directory
NASDAQ,RCKT,"Rocket Pharmaceuticals, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RCKTW,"Rocket Pharmaceuticals, Inc. - Warrant",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RCKY,"Rocky Brands, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RCMT,"RCM Technologies, Inc. - Common Stock",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RCON,"Recon Technology, Ltd. - Class A Ordinary Shares",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RCT,RedCloud Holdings plc - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RDAC,Rising Dragon Acquisition Corp. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RDACR,Rising Dragon Acquisition Corp. - Rights,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RDACU,Rising Dragon Acquisition Corp. - Unit,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RDAG,Republic Digital Acquisition Company - Class A Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RDAGU,Republic Digital Acquisition Company - Unit,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RDAGW,Republic Digital Acquisition Company - Warrants,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RDCM,Radcom Ltd. - Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RDGT,"Ridgetech, Inc. - Ordinary Shares",Stock,,nasdaq_trader_symbol_directory
NASDAQ,RDHL,Redhill Biopharma Ltd. - American Depositary Shares,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RDI,Reading International Inc - Class A Non-voting Common Stock,Stock,,nasdaq_trader_symbol_directory
NASDAQ,RDIB,Reading International Inc - Class B Voting Common Stock,Stock,,nasdaq_trader_symbol_directory
